order_number,order_date,product_code,product_line,quantity_ordered,price_each,sales,country,year,month,quarter,continent,region,customer_id,product_id,customer_name,customer_city,customer_country
10407,2005-04-22,S24_2887,Classic Cars,59,98.65,5820.35,United States,2005,4,2,North America,Americas,93,69,Charlotte White,Waterloo,Canada
10420,2005-05-29,S24_2887,Classic Cars,55,96.3,5296.5,Australia,2005,5,2,Oceania,Oceania,42,69,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10109,2003-03-10,S24_2972,Classic Cars,29,32.1,930.9,United States,2003,3,1,North America,Americas,100,70,Bertram Thomsen,V.Skerninge,Denmark
10122,2003-05-08,S24_2972,Classic Cars,39,30.96,1207.44,France,2003,5,2,Europe,Europe,73,70,Pavlina Dacenko,Popasna,Ukraine
10135,2003-07-02,S24_2972,Classic Cars,20,35.87,717.4,United States,2003,7,3,North America,Americas,77,70,Debra Kim,York,United Kingdom
10147,2003-09-05,S24_2972,Classic Cars,25,42.67,1066.75,United States,2003,9,3,North America,Americas,11,70,Lejla Arnaud,Villars-sur-Glâne,Switzerland
10160,2003-10-11,S24_2972,Classic Cars,42,37.0,1554.0,United States,2003,10,4,North America,Americas,7,70,اميرمحمد صدر,نجف‌آباد,Iran
10171,2003-11-05,S24_2972,Classic Cars,36,35.49,1277.64,Canada,2003,11,4,North America,Americas,20,70,غزل یاسمی,رشت,Iran
10181,2003-11-12,S24_2972,Classic Cars,37,42.67,1578.79,Norway,2003,11,4,Europe,Europe,21,70,Roberto Green,Hervey Bay,Australia
10192,2003-11-20,S24_2972,Classic Cars,30,30.59,917.7,United States,2003,11,4,North America,Americas,97,70,Paola Gauthier,Varen,Switzerland
10203,2003-12-02,S24_2972,Classic Cars,21,37.0,777.0,Spain,2003,12,4,Europe,Europe,80,70,Dulce Ureña,Cozumel,Mexico
10212,2004-01-16,S24_2972,Classic Cars,34,43.42,1476.28,Spain,2004,1,1,Europe,Europe,7,70,اميرمحمد صدر,نجف‌آباد,Iran
10225,2004-02-22,S24_2972,Classic Cars,42,36.63,1538.46,Switzerland,2004,2,1,Europe,Europe,87,70,Nihal Kumar,Kakinada,India
10239,2004-04-12,S24_2972,Classic Cars,20,44.56,891.2,Finland,2004,4,2,Europe,Europe,11,70,Lejla Arnaud,Villars-sur-Glâne,Switzerland
10253,2004-06-01,S24_2972,Classic Cars,40,42.67,1706.8,United Kingdom,2004,6,2,Europe,Europe,35,70,Madison Diaz,Sunshine Coast,Australia
10266,2004-07-06,S24_2972,Classic Cars,34,40.4,1373.6,Italy,2004,7,3,Europe,Europe,57,70,Stanislava Zhurmani,Nova Kahovka,Ukraine
10278,2004-08-06,S24_2972,Classic Cars,31,38.89,1205.59,United States,2004,8,3,North America,Americas,85,70,Ildiko Hagel,Hirschhorn (Neckar),Germany
10287,2004-08-30,S24_2972,Classic Cars,36,39.65,1427.4,Switzerland,2004,8,3,Europe,Europe,55,70,Ralph Meyer,Columbia,United States
10301,2003-10-05,S24_2972,Classic Cars,48,34.36,1649.28,Norway,2003,10,4,Europe,Europe,63,70,Vetle Nazari,Sneltvedt,Norway
10310,2004-10-16,S24_2972,Classic Cars,33,41.91,1383.03,Germany,2004,10,4,Europe,Europe,78,70,Patrick Murray,Wollongong,Australia
10321,2004-11-04,S24_2972,Classic Cars,37,33.23,1229.51,United States,2004,11,4,North America,Americas,57,70,Stanislava Zhurmani,Nova Kahovka,Ukraine
10331,2004-11-17,S24_2972,Classic Cars,27,42.24,1140.48,United States,2004,11,4,North America,Americas,54,70,Jaydee Van Gasteren,Achttienhoven,Netherlands
10342,2004-11-24,S24_2972,Classic Cars,39,40.4,1575.6,Australia,2004,11,4,Oceania,Oceania,35,70,Madison Diaz,Sunshine Coast,Australia
10355,2004-12-07,S24_2972,Classic Cars,36,38.52,1386.72,Spain,2004,12,4,Europe,Europe,28,70,Alexis Chan,Cartwright,Canada
10367,2005-01-12,S24_2972,Classic Cars,36,100.0,5018.4,United States,2005,1,1,North America,Americas,97,70,Paola Gauthier,Varen,Switzerland
10378,2005-02-10,S24_2972,Classic Cars,41,100.0,5856.85,Spain,2005,2,1,Europe,Europe,66,70,Caridad Almonte,José Guadalupe Aguilera,Mexico
10390,2005-03-04,S24_2972,Classic Cars,37,100.0,4894.73,United States,2005,3,1,North America,Americas,15,70,Milorad Španović,Bačka Palanka,Serbia
10405,2005-04-14,S24_2972,Classic Cars,47,44.56,2094.32,France,2005,4,2,Europe,Europe,45,70,Charlie Park,Tecumseh,Canada
10419,2005-05-17,S24_2972,Classic Cars,15,42.67,640.05,Austria,2005,5,2,Europe,Europe,56,70,Prisca Leroy,Wachseldorn,Switzerland
10105,2003-02-11,S24_3151,Vintage Cars,44,72.58,3193.52,Denmark,2003,2,1,Europe,Europe,15,71,Milorad Španović,Bačka Palanka,Serbia
10119,2003-04-28,S24_3151,Vintage Cars,35,87.62,3066.7,Austria,2003,4,2,Europe,Europe,37,71,Arttu Leppo,Hollola,Finland
10129,2003-06-12,S24_3151,Vintage Cars,41,94.71,3883.11,United Kingdom,2003,6,2,Europe,Europe,87,71,Nihal Kumar,Kakinada,India
10142,2003-08-08,S24_3151,Vintage Cars,49,98.25,4814.25,United States,2003,8,3,North America,Americas,87,71,Nihal Kumar,Kakinada,India
10154,2003-10-02,S24_3151,Vintage Cars,31,91.17,2826.27,United States,2003,10,4,North America,Americas,76,71,José Manuél Palomo,Cuyutlán,Mexico
10167,2003-10-23,S24_3151,Vintage Cars,20,79.66,1593.2,Sweden,2003,10,4,Europe,Europe,63,71,Vetle Nazari,Sneltvedt,Norway
10177,2003-11-07,S24_3151,Vintage Cars,45,72.58,3266.1,Spain,2003,11,4,Europe,Europe,68,71,Lukas Picard,Vitry-sur-Seine,France
10185,2003-11-14,S24_3151,Vintage Cars,33,74.35,2453.55,United States,2003,11,4,North America,Americas,86,71,Clyde Terry,Laytown-Bettystown-Mornington,Ireland
10197,2003-11-26,S24_3151,Vintage Cars,47,83.2,3910.4,Spain,2003,11,4,Europe,Europe,40,71,Kriemhild Huppertz,Arnstein,Germany
10208,2004-01-02,S24_3151,Vintage Cars,20,89.4,1788.0,France,2004,1,1,Europe,Europe,6,71,Corina Brunet,S-Chanf,Switzerland
10222,2004-02-19,S24_3151,Vintage Cars,47,70.81,3328.07,United States,2004,2,1,North America,Americas,29,71,Eeli Keto,Posio,Finland
10233,2004-03-29,S24_3151,Vintage Cars,40,94.71,3788.4,United States,2004,3,1,North America,Americas,51,71,Velibor Vrhovac,Paraćin,Serbia
10248,2004-05-07,S24_3151,Vintage Cars,30,100.0,3053.7,United States,2004,5,2,North America,Americas,77,71,Debra Kim,York,United Kingdom
10261,2004-06-17,S24_3151,Vintage Cars,22,91.17,2005.74,Canada,2004,6,2,North America,Americas,8,71,Pierre-Alain Bonnet,Bettingen,Switzerland
10273,2004-07-21,S24_3151,Vintage Cars,27,100.0,2796.12,Belgium,2004,7,3,Europe,Europe,1,71,Mihaela Žigić,Gornji Milanovac,Serbia
10283,2004-08-20,S24_3151,Vintage Cars,34,92.94,3159.96,Canada,2004,8,3,North America,Americas,27,71,Manuel Kelly,Tweed,Australia
10295,2004-09-10,S24_3151,Vintage Cars,46,84.97,3908.62,United States,2004,9,3,North America,Americas,39,71,Mason Johnson,Nelson,New Zealand
10306,2004-10-14,S24_3151,Vintage Cars,31,84.08,2606.48,United Kingdom,2004,10,4,Europe,Europe,28,71,Alexis Chan,Cartwright,Canada
10315,2004-10-29,S24_3151,Vintage Cars,24,86.74,2081.76,France,2004,10,4,Europe,Europe,99,71,Adriane Mendes,Garanhuns,Brazil
10326,2004-11-09,S24_3151,Vintage Cars,41,85.85,3519.85,Sweden,2004,11,4,Europe,Europe,18,71,Roope Niemela,Ylitornio,Finland
10339,2004-11-23,S24_3151,Vintage Cars,55,100.0,10758.0,Japan,2004,11,4,Asia,Asia,98,71,Evdokija Šakić,Ljubovija,Serbia
10350,2004-12-02,S24_3151,Vintage Cars,30,100.0,3021.0,Spain,2004,12,4,Europe,Europe,33,71,Kasper Salonen,Mynämäki,Finland
10373,2005-01-31,S24_3151,Vintage Cars,33,57.32,1891.56,Finland,2005,1,1,Europe,Europe,38,71,Leonardo Tafoya,Cerritos de Villa de Pozos,Mexico
10384,2005-02-23,S24_3151,Vintage Cars,43,97.87,4208.41,United States,2005,2,1,North America,Americas,42,71,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10396,2005-03-23,S24_3151,Vintage Cars,27,83.2,2246.4,United States,2005,3,1,North America,Americas,16,71,Amelia Hale,Oxford,United Kingdom
10414,2005-05-06,S24_3151,Vintage Cars,60,100.0,6107.4,United States,2005,5,2,North America,Americas,1,71,Mihaela Žigić,Gornji Milanovac,Serbia
10110,2003-03-18,S24_3191,Classic Cars,27,73.62,1987.74,United Kingdom,2003,3,1,Europe,Europe,64,72,Charlie Grewal,Tecumseh,Canada
10124,2003-05-21,S24_3191,Classic Cars,49,83.04,4068.96,United States,2003,5,2,North America,Americas,96,72,Mileah Folkestad,Sysle,Norway
10148,2003-09-11,S24_3191,Classic Cars,31,73.62,2282.22,Australia,2003,9,3,Oceania,Oceania,56,72,Prisca Leroy,Wachseldorn,Switzerland
10161,2003-10-17,S24_3191,Classic Cars,20,77.05,1541.0,Denmark,2003,10,4,Europe,Europe,23,72,Mikael Latt,Hamina,Finland
10172,2003-11-05,S24_3191,Classic Cars,24,81.33,1951.92,United States,2003,11,4,North America,Americas,17,72,Rocío Villa,San Marcos (Mpio. Tonila),Mexico
10182,2003-11-12,S24_3191,Classic Cars,33,94.17,3107.61,United States,2003,11,4,North America,Americas,49,72,Emily Poulsen,Stoevring,Denmark
10192,2003-11-20,S24_3191,Classic Cars,32,72.77,2328.64,United States,2003,11,4,North America,Americas,69,72,Elijah Williams,Upper Hutt,New Zealand
10204,2003-12-02,S24_3191,Classic Cars,40,79.62,3184.8,United States,2003,12,4,North America,Americas,91,72,Claire Gaillard,Nancy,France
10212,2004-01-16,S24_3191,Classic Cars,27,79.62,2149.74,Spain,2004,1,1,Europe,Europe,30,72,Odete Silva,Cascavel,Brazil
10227,2004-03-02,S24_3191,Classic Cars,40,79.62,3184.8,France,2004,3,1,Europe,Europe,65,72,Samuel Roberts,Masterton,New Zealand
10241,2004-04-13,S24_3191,Classic Cars,26,81.33,2114.58,France,2004,4,2,Europe,Europe,72,72,Feliciano Fernandes,Crato,Brazil
10267,2004-07-07,S24_3191,Classic Cars,44,96.74,4256.56,United States,2004,7,3,North America,Americas,86,72,Clyde Terry,Laytown-Bettystown-Mornington,Ireland
10279,2004-08-09,S24_3191,Classic Cars,33,71.06,2344.98,Spain,2004,8,3,Europe,Europe,46,72,Elaine Gonzalez,Anchorage,United States
10288,2004-09-01,S24_3191,Classic Cars,34,68.49,2328.66,Singapore,2004,9,3,Asia,Asia,10,72,Joris Bertrand,Mulhouse,France
10302,2003-10-06,S24_3191,Classic Cars,48,74.48,3575.04,United Kingdom,2003,10,4,Europe,Europe,51,72,Velibor Vrhovac,Paraćin,Serbia
10311,2004-10-16,S24_3191,Classic Cars,25,83.04,2076.0,Spain,2004,10,4,Europe,Europe,95,72,Meral Sandalcı,Malatya,Turkey
10321,2004-11-04,S24_3191,Classic Cars,39,84.75,3305.25,United States,2004,11,4,North America,Americas,6,72,Corina Brunet,S-Chanf,Switzerland
10332,2004-11-17,S24_3191,Classic Cars,45,34.19,1538.55,United Kingdom,2004,11,4,Europe,Europe,56,72,Prisca Leroy,Wachseldorn,Switzerland
10346,2004-11-29,S24_3191,Classic Cars,24,100.0,3325.92,United States,2004,11,4,North America,Americas,3,72,María José Cedillo,Guadalupe Distrito Bravos,Mexico
10368,2005-01-19,S24_3191,Classic Cars,46,79.62,3662.52,United States,2005,1,1,North America,Americas,59,72,Necati Karaduman,Trabzon,Turkey
10380,2005-02-16,S24_3191,Classic Cars,44,79.06,3478.64,Spain,2005,2,1,Europe,Europe,10,72,Joris Bertrand,Mulhouse,France
10407,2005-04-22,S24_3191,Classic Cars,13,81.33,1057.29,United States,2005,4,2,North America,Americas,41,72,Önal Kuzucu,Zonguldak,Turkey
10420,2005-05-29,S24_3191,Classic Cars,35,96.74,3385.9,Australia,2005,5,2,Oceania,Oceania,74,72,Elias Jørgensen,Aarhus N,Denmark
10108,2003-03-03,S24_3371,Classic Cars,30,63.07,1892.1,Philippines,2003,3,1,Asia,Asia,55,73,Ralph Meyer,Columbia,United States
10122,2003-05-08,S24_3371,Classic Cars,34,50.21,1707.14,France,2003,5,2,Europe,Europe,74,73,Elias Jørgensen,Aarhus N,Denmark
10135,2003-07-02,S24_3371,Classic Cars,27,66.13,1785.51,United States,2003,7,3,North America,Americas,52,73,Enrique Velasco,San Sebastián de Los Reyes,Spain
10147,2003-09-05,S24_3371,Classic Cars,30,68.58,2057.4,United States,2003,9,3,North America,Americas,91,73,Claire Gaillard,Nancy,France
10159,2003-10-10,S24_3371,Classic Cars,50,69.8,3490.0,United States,2003,10,4,North America,Americas,82,73,Parth Mugeraya,Sasaram,India
10169,2003-11-04,S24_3371,Classic Cars,34,50.21,1707.14,Australia,2003,11,4,Oceania,Oceania,54,73,Jaydee Van Gasteren,Achttienhoven,Netherlands
10181,2003-11-12,S24_3371,Classic Cars,23,65.52,1506.96,Norway,2003,11,4,Europe,Europe,38,73,Leonardo Tafoya,Cerritos de Villa de Pozos,Mexico
10191,2003-11-20,S24_3371,Classic Cars,48,60.01,2880.48,Germany,2003,11,4,Europe,Europe,15,73,Milorad Španović,Bačka Palanka,Serbia
10203,2003-12-02,S24_3371,Classic Cars,34,64.9,2206.6,Spain,2003,12,4,Europe,Europe,52,73,Enrique Velasco,San Sebastián de Los Reyes,Spain
10211,2004-01-15,S24_3371,Classic Cars,48,48.98,2351.04,France,2004,1,1,Europe,Europe,3,73,María José Cedillo,Guadalupe Distrito Bravos,Mexico
10225,2004-02-22,S24_3371,Classic Cars,24,50.21,1205.04,Switzerland,2004,2,1,Europe,Europe,42,73,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10238,2004-04-09,S24_3371,Classic Cars,47,62.45,2935.15,Denmark,2004,4,2,Europe,Europe,22,73,Diana Ray,Kinsale,Ireland
10253,2004-06-01,S24_3371,Classic Cars,24,52.66,1263.84,United Kingdom,2004,6,2,Europe,Europe,80,73,Dulce Ureña,Cozumel,Mexico
10266,2004-07-06,S24_3371,Classic Cars,47,62.45,2935.15,Italy,2004,7,3,Europe,Europe,59,73,Necati Karaduman,Trabzon,Turkey
10276,2004-08-02,S24_3371,Classic Cars,20,61.23,1224.6,United States,2004,8,3,North America,Americas,89,73,Nixon Brown,Invercargill,New Zealand
10287,2004-08-30,S24_3371,Classic Cars,20,67.97,1359.4,Switzerland,2004,8,3,Europe,Europe,47,73,Maximiliano Peralta,Comanjilla,Mexico
10300,2003-10-04,S24_3371,Classic Cars,31,58.78,1822.18,Germany,2003,10,4,Europe,Europe,12,73,Samuel French,Dorchester,Canada
10310,2004-10-16,S24_3371,Classic Cars,38,56.94,2163.72,Germany,2004,10,4,Europe,Europe,56,73,Prisca Leroy,Wachseldorn,Switzerland
10320,2004-11-03,S24_3371,Classic Cars,26,61.23,1591.98,Sweden,2004,11,4,Europe,Europe,14,73,Sofia Sørensen,Beder,Denmark
10331,2004-11-17,S24_3371,Classic Cars,25,100.0,3078.5,United States,2004,11,4,North America,Americas,32,73,Dalia Benavídez,Monte Escobedo,Mexico
10342,2004-11-24,S24_3371,Classic Cars,48,62.45,2997.6,Australia,2004,11,4,Oceania,Oceania,56,73,Prisca Leroy,Wachseldorn,Switzerland
10355,2004-12-07,S24_3371,Classic Cars,44,62.45,2747.8,Spain,2004,12,4,Europe,Europe,76,73,José Manuél Palomo,Cuyutlán,Mexico
10363,2005-01-06,S24_3371,Classic Cars,21,100.0,2447.76,Finland,2005,1,1,Europe,Europe,52,73,Enrique Velasco,San Sebastián de Los Reyes,Spain
10378,2005-02-10,S24_3371,Classic Cars,46,41.54,1910.84,Spain,2005,2,1,Europe,Europe,68,73,Lukas Picard,Vitry-sur-Seine,France
10390,2005-03-04,S24_3371,Classic Cars,46,52.84,2430.64,United States,2005,3,1,North America,Americas,11,73,Lejla Arnaud,Villars-sur-Glâne,Switzerland
10419,2005-05-17,S24_3371,Classic Cars,55,52.66,2896.3,Austria,2005,5,2,Europe,Europe,51,73,Velibor Vrhovac,Paraćin,Serbia
10106,2003-02-17,S24_3420,Vintage Cars,31,52.6,1630.6,Italy,2003,2,1,Europe,Europe,40,74,Kriemhild Huppertz,Arnstein,Germany
10119,2003-04-28,S24_3420,Vintage Cars,20,72.98,1459.6,Austria,2003,4,2,Europe,Europe,96,74,Mileah Folkestad,Sysle,Norway
10131,2003-06-16,S24_3420,Vintage Cars,29,59.18,1716.22,United States,2003,6,2,North America,Americas,44,74,Carl Tucker,Cupertino,United States
10143,2003-08-10,S24_3420,Vintage Cars,33,77.59,2560.47,United States,2003,8,3,North America,Americas,29,74,Eeli Keto,Posio,Finland
10155,2003-10-06,S24_3420,Vintage Cars,34,55.89,1900.26,Finland,2003,10,4,Europe,Europe,43,74,Aada Karvonen,Kemi,Finland
10167,2003-10-23,S24_3420,Vintage Cars,32,63.12,2019.84,Sweden,2003,10,4,Europe,Europe,100,74,Bertram Thomsen,V.Skerninge,Denmark
10178,2003-11-08,S24_3420,Vintage Cars,27,73.64,1988.28,France,2003,11,4,Europe,Europe,22,74,Diana Ray,Kinsale,Ireland
10186,2003-11-14,S24_3420,Vintage Cars,21,69.04,1449.84,United Kingdom,2003,11,4,Europe,Europe,10,74,Joris Bertrand,Mulhouse,France
10198,2003-11-27,S24_3420,Vintage Cars,27,71.67,1935.09,Philippines,2003,11,4,Asia,Asia,66,74,Caridad Almonte,José Guadalupe Aguilera,Mexico
10209,2004-01-09,S24_3420,Vintage Cars,36,77.59,2793.24,United States,2004,1,1,North America,Americas,82,74,Parth Mugeraya,Sasaram,India
10222,2004-02-19,S24_3420,Vintage Cars,43,70.35,3025.05,United States,2004,2,1,North America,Americas,15,74,Milorad Španović,Bačka Palanka,Serbia
10249,2004-05-08,S24_3420,Vintage Cars,25,69.7,1742.5,United States,2004,5,2,North America,Americas,68,74,Lukas Picard,Vitry-sur-Seine,France
10262,2004-06-24,S24_3420,Vintage Cars,46,70.35,3236.1,Spain,2004,6,2,Europe,Europe,66,74,Caridad Almonte,José Guadalupe Aguilera,Mexico
10274,2004-07-21,S24_3420,Vintage Cars,24,72.33,1735.92,United States,2004,7,3,North America,Americas,25,74,Selmo Ribeiro,Rio Claro,Brazil
10284,2004-08-21,S24_3420,Vintage Cars,39,71.67,2795.13,Norway,2004,8,3,Europe,Europe,100,74,Bertram Thomsen,V.Skerninge,Denmark
10296,2004-09-15,S24_3420,Vintage Cars,31,53.92,1671.52,Germany,2004,9,3,Europe,Europe,45,74,Charlie Park,Tecumseh,Canada
10307,2004-10-14,S24_3420,Vintage Cars,22,71.67,1576.74,United States,2004,10,4,North America,Americas,45,74,Charlie Park,Tecumseh,Canada
10316,2004-11-01,S24_3420,Vintage Cars,47,76.93,3615.71,United Kingdom,2004,11,4,Europe,Europe,94,74,Eino Jarvela,Närpes,Finland
10328,2004-11-12,S24_3420,Vintage Cars,20,72.98,1459.6,Italy,2004,11,4,Europe,Europe,83,74,Randall Berry,Australian Capital Territory,Australia
10339,2004-11-23,S24_3420,Vintage Cars,29,99.69,2891.01,Japan,2004,11,4,Asia,Asia,19,74,Oğuzhan Balaban,Ağrı,Turkey
10351,2004-12-03,S24_3420,Vintage Cars,38,68.38,2598.44,United Kingdom,2004,12,4,Europe,Europe,31,74,Arturo Benítez,Castellón de la Plana,Spain
10361,2004-12-17,S24_3420,Vintage Cars,34,100.0,3871.92,Australia,2004,12,4,Oceania,Oceania,14,74,Sofia Sørensen,Beder,Denmark
10373,2005-01-31,S24_3420,Vintage Cars,46,66.0,3036.0,Finland,2005,1,1,Europe,Europe,19,74,Oğuzhan Balaban,Ağrı,Turkey
10386,2005-03-01,S24_3420,Vintage Cars,35,63.76,2231.6,Spain,2005,3,1,Europe,Europe,33,74,Kasper Salonen,Mynämäki,Finland
10398,2005-03-30,S24_3420,Vintage Cars,34,71.67,2436.78,France,2005,3,1,Europe,Europe,26,74,Jeff Holt,Salford,United Kingdom
10400,2005-04-01,S24_3420,Vintage Cars,38,57.2,2173.6,United States,2005,4,2,North America,Americas,23,74,Mikael Latt,Hamina,Finland
10415,2005-05-09,S24_3420,Vintage Cars,18,69.7,1254.6,Australia,2005,5,2,Oceania,Oceania,78,74,Patrick Murray,Wollongong,Australia
10110,2003-03-18,S24_3432,Classic Cars,37,100.0,3724.42,United Kingdom,2003,3,1,Europe,Europe,20,75,غزل یاسمی,رشت,Iran
10124,2003-05-21,S24_3432,Classic Cars,43,100.0,5203.0,United States,2003,5,2,North America,Americas,98,75,Evdokija Šakić,Ljubovija,Serbia
10148,2003-09-11,S24_3432,Classic Cars,27,100.0,3469.5,Australia,2003,9,3,Oceania,Oceania,98,75,Evdokija Šakić,Ljubovija,Serbia
10161,2003-10-17,S24_3432,Classic Cars,30,100.0,3148.2,Denmark,2003,10,4,Europe,Europe,84,75,Lenice Cardoso,Patos,Brazil
10172,2003-11-05,S24_3432,Classic Cars,22,98.51,2167.22,United States,2003,11,4,North America,Americas,10,75,Joris Bertrand,Mulhouse,France
10182,2003-11-12,S24_3432,Classic Cars,49,100.0,6244.07,United States,2003,11,4,North America,Americas,23,75,Mikael Latt,Hamina,Finland
10192,2003-11-20,S24_3432,Classic Cars,46,100.0,5566.0,United States,2003,11,4,North America,Americas,99,75,Adriane Mendes,Garanhuns,Brazil
10204,2003-12-02,S24_3432,Classic Cars,48,91.02,4368.96,United States,2003,12,4,North America,Americas,81,75,Anders Sanne,Hægeland,Norway
10212,2004-01-16,S24_3432,Classic Cars,46,87.81,4039.26,Spain,2004,1,1,Europe,Europe,64,75,Charlie Grewal,Tecumseh,Canada
10226,2004-02-26,S24_3432,Classic Cars,48,92.09,4420.32,United States,2004,2,1,North America,Americas,60,75,Eugenia Tafoya,Nuevo Tantoán,Mexico
10241,2004-04-13,S24_3432,Classic Cars,27,86.73,2341.71,France,2004,4,2,Europe,Europe,97,75,Paola Gauthier,Varen,Switzerland
10267,2004-07-07,S24_3432,Classic Cars,43,100.0,5110.98,United States,2004,7,3,North America,Americas,73,75,Pavlina Dacenko,Popasna,Ukraine
10279,2004-08-09,S24_3432,Classic Cars,48,100.0,6168.0,Spain,2004,8,3,Europe,Europe,98,75,Evdokija Šakić,Ljubovija,Serbia
10288,2004-09-01,S24_3432,Classic Cars,41,100.0,4873.26,Singapore,2004,9,3,Asia,Asia,75,75,Slavica Thomsen,Friesland,Germany
10301,2003-10-05,S24_3432,Classic Cars,22,96.37,2120.14,Norway,2003,10,4,Europe,Europe,58,75,Sessa Guevara,La Concordia (Rosita),Mexico
10311,2004-10-16,S24_3432,Classic Cars,46,92.09,4236.14,Spain,2004,10,4,Europe,Europe,88,75,Laura Parra,Almería,Spain
10321,2004-11-04,S24_3432,Classic Cars,21,89.95,1888.95,United States,2004,11,4,North America,Americas,73,75,Pavlina Dacenko,Popasna,Ukraine
10332,2004-11-17,S24_3432,Classic Cars,31,37.18,1152.58,United Kingdom,2004,11,4,Europe,Europe,83,75,Randall Berry,Australian Capital Territory,Australia
10346,2004-11-29,S24_3432,Classic Cars,26,95.88,2492.88,United States,2004,11,4,North America,Americas,82,75,Parth Mugeraya,Sasaram,India
10368,2005-01-19,S24_3432,Classic Cars,20,99.58,1991.6,United States,2005,1,1,North America,Americas,80,75,Dulce Ureña,Cozumel,Mexico
10380,2005-02-16,S24_3432,Classic Cars,34,100.0,3953.18,Spain,2005,2,1,Europe,Europe,42,75,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10407,2005-04-22,S24_3432,Classic Cars,43,86.73,3729.39,United States,2005,4,2,North America,Americas,81,75,Anders Sanne,Hægeland,Norway
10420,2005-05-29,S24_3432,Classic Cars,26,100.0,2617.16,Australia,2005,5,2,Oceania,Oceania,41,75,Önal Kuzucu,Zonguldak,Turkey
10105,2003-02-11,S24_3816,Vintage Cars,50,79.67,3983.5,Denmark,2003,2,1,Europe,Europe,20,76,غزل یاسمی,رشت,Iran
10119,2003-04-28,S24_3816,Vintage Cars,35,90.57,3169.95,Austria,2003,4,2,Europe,Europe,57,76,Stanislava Zhurmani,Nova Kahovka,Ukraine
10129,2003-06-12,S24_3816,Vintage Cars,50,77.99,3899.5,United Kingdom,2003,6,2,Europe,Europe,9,76,Charles Ennis,Minto,Canada
